"Ticker","date","Open","High","Low","Close","Volume","Adj.Close","Dollar.chg","Pct.chg","Volatility","RISE","favoriteCount","retweetCount","Score","Positive","Negative","Tweet_Total_Count"
"PHM","2017-03-27",23.18,23.549999,23.129999,23.469999,3722800,23.469999,0.289999000000002,0.012510742018982,0.0178951861054616,1,0,1,3,3,0,8
"PKI","2017-03-20",57.27,57.32,56.790001,57.139999,970000,57.139999,-0.130001,-0.00226996682381701,0.00927544643464211,0,1,0,1,1,0,11
"PKI","2017-03-21",57.32,57.700001,57.07,57.27,1157500,57.27,-0.0499999999999972,-0.000872295882763384,0.0110005412956173,0,0,0,0,0,0,9
"PKI","2017-03-22",57.259998,57.470001,56.810001,57.189999,551200,57.189999,-0.0699990000000028,-0.00122247646603136,0.0115404793065306,0,0,0,1,2,1,10
"PKI","2017-03-23",57.040001,57.880001,56.959999,57.59,567000,57.59,0.549999000000007,0.00964233854063233,0.0159750303872199,1,1,0,1,2,1,4
"PKI","2017-03-24",57.57,58.080002,57.380001,57.52,595000,57.52,-0.0499999999999972,-0.000868507903421872,0.012169697496523,0,0,0,2,2,0,4
"PKI","2017-03-27",57.68,58.369999,57.240002,58.029999,1322800,58.029999,0.349998999999997,0.00606794382801659,0.0194726351796078,1,6,10,5,5,0,24
"PLD","2017-03-20",51.049999,51.790001,50.98,51.509998,2634900,51.509998,0.459999000000003,0.00901075433909418,0.0157251219462288,1,1,4,1,1,0,12
"PLD","2017-03-21",51.57,51.799999,50.389999,50.41,4896800,50.41,-1.16,-0.0224936978863681,0.0279706407458837,0,0,0,3,3,0,6
"PLD","2017-03-22",50.619999,50.619999,49.939999,50.310001,2785700,50.310001,-0.309998,-0.00612402224662233,0.0135161992940529,0,0,0,0,1,1,11
"PLD","2017-03-23",50.240002,51.279999,50.16,50.860001,2754500,50.860001,0.619999,0.0123407439354799,0.0220212146672982,1,1,0,1,2,1,10
"PLD","2017-03-24",50.970001,51.25,50.93,51.029999,2177000,51.029999,0.0599979999999931,0.00117712377521815,0.0062708212085209,1,0,0,-1,0,1,3
"PLD","2017-03-27",50.77,51.009998,49.75,49.869999,2368300,49.869999,-0.900001000000003,-0.0177270238329723,0.025265651198429,0,1,2,1,1,0,10
"PM","2017-03-20",113.040001,114.110001,113,114.010002,5682600,112.970001,-0.0700000000000074,-0.000619249817593397,0.00982562618548615,0,33,23,10,23,13,65
"PM","2017-03-21",113.300003,114.650002,113.190002,113.489998,6947200,113.489998,0.189994999999996,0.00167691963785735,0.0128645697923089,1,23,25,11,21,10,73
"PM","2017-03-22",113.900002,114.099998,112.849998,113,5343100,113,-0.900002000000001,-0.00790168555045329,0.0110619469026549,0,6,10,10,22,12,64
"PM","2017-03-23",112.830002,113.809998,112.68,112.949997,4522100,112.949997,0.119995000000003,0.00106350259570148,0.0100044092962657,1,9,19,11,13,2,40
"PM","2017-03-24",112.32,112.32,110.010002,111.790001,6601600,111.790001,-0.529998999999989,-0.00471865206552697,0.0206637264454447,0,0,2,2,6,4,21
"PM","2017-03-27",111.230003,112.57,110.800003,112.379997,4521600,112.379997,1.14999400000001,0.0103388831159162,0.0157501072010172,1,2,0,4,7,3,17
"PNC","2017-03-20",124.160004,125.309998,123.739998,123.790001,2518100,123.790001,-0.370002999999997,-0.00298004983956023,0.0126827691034593,0,0,0,0,0,0,1
"PNC","2017-03-21",124.129997,124.339996,118.589996,118.699997,6300400,118.699997,-5.43000000000001,-0.0437444625089293,0.0484414502554705,0,2,4,3,5,2,22
"PNC","2017-03-22",117.900002,119.300003,116.489998,118.650002,4420800,118.650002,0.75,0.0063613230473058,0.0236831433007477,1,0,2,0,2,2,19
"PNC","2017-03-23",118.669998,121.260002,118.150002,119.279999,3388600,119.279999,0.610000999999997,0.00514031356097265,0.0260731055170448,1,1,0,0,2,2,13
"PNC","2017-03-24",119.900002,120.580002,118.589996,119.400002,2401200,119.400002,-0.5,-0.00417014171526035,0.0166667166387484,0,4,4,-3,2,5,13
"PNC","2017-03-27",116.5,118.440002,115.25,118.199997,3436000,118.199997,1.699997,0.0145922489270386,0.0269881732738116,1,4,2,-5,5,10,17
"PNR","2017-03-20",62.91,62.990002,61.939999,62.200001,844400,62.200001,-0.709998999999996,-0.0112859481799395,0.016881076899018,0,0,4,2,2,0,7
"PNR","2017-03-22",60.959999,61.369999,60.599998,60.939999,997900,60.939999,-0.0200000000000031,-0.000328083994883319,0.0126353956782966,0,1,0,2,2,0,5
"PNR","2017-03-23",60.619999,61.52,60.619999,60.959999,638000,60.959999,0.340000000000003,0.00560871008922325,0.0147637961739468,1,1,0,1,1,0,2
"PNR","2017-03-24",61.099998,61.330002,60.310001,60.720001,663200,60.720001,-0.379996999999996,-0.00621926370603148,0.0167984351647162,0,0,0,0,0,0,3
"PNR","2017-03-27",59.77,61.349998,59.380001,61.060001,941800,61.060001,1.290001,0.021582750543751,0.0322632978666345,1,0,0,1,1,0,1
"PNW","2017-03-20",83.349998,83.660004,82.230003,82.529999,593300,82.529999,-0.819998999999996,-0.00983802063198605,0.0173270449209627,0,0,0,4,4,0,5
"PNW","2017-03-21",82.540001,83.779999,82.419998,83.690002,648700,83.690002,1.150001,0.0139326506671596,0.0162504596427181,1,0,0,1,1,0,2
"PNW","2017-03-22",84,84.43,83.489998,83.660004,506800,83.660004,-0.339995999999999,-0.00404757142857142,0.0112359784252462,0,2,0,5,5,0,4
"PNW","2017-03-23",83.599998,84.440002,83.089996,83.589996,359700,83.589996,-0.0100020000000001,-0.000119641151187588,0.0161503297595565,0,1,0,4,4,0,5
"PNW","2017-03-24",83.580002,84.480003,83.489998,84.120003,412500,84.120003,0.540001000000004,0.00646088761759067,0.0117689605883632,1,0,0,2,2,0,2
"PNW","2017-03-27",84.529999,84.720001,83.669998,84.139999,606800,84.139999,-0.390000000000001,-0.00461374665342183,0.0124792371342908,0,3,2,-2,2,4,5
"PPG","2017-03-20",104.230003,105.720001,102.360001,105.57,2515200,105.57,1.339997,0.0128561542879357,0.0318272236430804,1,6,24,2,5,3,23
"PPG","2017-03-21",105.389999,106.239998,104.43,104.480003,2034200,104.480003,-0.909996000000007,-0.00863455744031278,0.0173238700998122,0,12,7,-1,8,9,28
"PPG","2017-03-22",104.400002,104.400002,102.639999,104.25,2042900,104.25,-0.150002000000001,-0.00143680073875861,0.0168825227817746,0,11,29,-4,21,25,65
"PPG","2017-03-23",103.93,105.459999,103.5,104.620003,1801300,104.620003,0.69000299999999,0.00663911286442789,0.0187344575014015,1,7,13,-3,9,12,37
"PPG","2017-03-24",104.5,104.870003,103.559998,103.790001,1261500,103.790001,-0.709998999999996,-0.00679424880382772,0.0126216879022865,0,0,2,-5,0,5,10
"PPG","2017-03-27",102.760002,104.010002,102.199997,103.82,1588200,103.82,1.05999799999999,0.0103152781176473,0.0174340685802351,1,1,1,1,2,1,8
"PPL","2017-03-20",37.02,37.130001,36.66,36.799999,2488400,36.799999,-0.220001000000003,-0.00594276066990825,0.0127717666514068,0,7,10,0,0,0,10
"PPL","2017-03-21",36.790001,37.619999,36.790001,37.470001,3861000,37.470001,0.680000000000007,0.0184832829985519,0.0221510002094743,1,0,0,0,6,6,17
"PPL","2017-03-22",37.619999,37.889999,37.48,37.639999,3594000,37.639999,0.0200000000000031,0.000531632124711198,0.0108926410970416,1,8,6,5,7,2,13
"PPL","2017-03-23",37.599998,37.950001,37.529999,37.639999,2631600,37.639999,0.0400010000000037,0.00106385643956693,0.0111583956205738,1,4,6,2,2,0,5
"PPL","2017-03-24",37.630001,37.830002,37.490002,37.599998,2249300,37.599998,-0.0300030000000007,-0.000797315950111207,0.00904255367247635,0,17,18,2,6,4,13
"PPL","2017-03-27",37.790001,37.91,37.380001,37.560001,3220200,37.560001,-0.229999999999997,-0.00608626604693651,0.0141107291237824,0,1,2,2,2,0,12
"PRGO","2017-03-20",69.519997,69.800003,68.050003,68.419998,2218400,68.419998,-1.099999,-0.0158227711085775,0.0255773173217573,0,3,0,-5,3,8,18
"PRGO","2017-03-21",68.169998,68.519997,67.080002,68.139999,1826400,68.139999,-0.0299990000000037,-0.00044006162358995,0.0211328884815512,0,1,0,-2,0,2,6
"PRGO","2017-03-22",68.059998,68.75,67.360001,68.43,1154000,68.43,0.370002000000014,0.00543640921059113,0.0203127137220518,1,2,4,-4,0,4,6
"PRGO","2017-03-23",68.080002,69.050003,67.910004,68.160004,875300,68.160004,0.0800020000000075,0.00117511747429161,0.0167253364597808,1,11,22,-1,6,7,21
"PRGO","2017-03-24",68.260002,68.589996,67.800003,67.959999,1118400,67.959999,-0.300003000000004,-0.00439500426618804,0.0116243821604529,0,0,0,-1,0,1,5
"PRGO","2017-03-27",66.860001,69.470001,66.860001,69.18,1645700,69.18,2.31999900000001,0.0346993563461061,0.0377276669557675,1,2,0,0,0,0,10
"PRU","2017-03-20",109.639999,109.730003,109,109.120003,1732600,109.120003,-0.519996000000006,-0.00474275816073298,0.00668991000669232,0,1,0,2,4,2,18
"PRU","2017-03-21",109.980003,110,105.550003,105.839996,2696200,105.839996,-4.140007,-0.0376432704770884,0.0420445688603389,0,29,38,1,1,0,26
"PRU","2017-03-22",105.25,106.150002,103.449997,105.419998,1677300,105.419998,0.169998000000007,0.0016151828978623,0.0256118862760745,1,0,1,2,2,0,7
"PRU","2017-03-23",105.449997,107.029999,104.980003,105.5,1910100,105.5,0.0500030000000038,0.00047418683188776,0.0194312417061612,1,1,1,5,6,1,10
"PRU","2017-03-24",106.010002,106.849998,104.82,105.440002,1659000,105.440002,-0.569999999999993,-0.0053768511390085,0.0192526362053749,0,1,0,2,5,3,12
"PRU","2017-03-27",102.639999,104.790001,102.010002,104.5,2626100,104.5,1.860001,0.0181215999427279,0.0266028612440192,1,1,0,-1,1,2,9
"PSA","2017-03-20",222.710007,224.059998,220.649994,223.639999,722000,223.639999,0.929991999999999,0.0041757979918702,0.0152477375033436,1,1,2,0,0,0,11
"PSA","2017-03-21",223.770004,225.5,222.759995,224.279999,955000,224.279999,0.509995000000004,0.00227910350307722,0.0122168941154668,1,4,0,-1,0,1,5
"PSA","2017-03-22",224.380005,226.309998,222.380005,225.770004,758500,225.770004,1.38999899999999,0.00619484343090192,0.0174070644034714,1,0,0,0,0,0,4
"PSA","2017-03-23",224.820007,227.740005,224.440002,225.919998,843000,225.919998,1.09999099999999,0.00489276294702717,0.0146069539182627,1,1,0,1,2,1,8
"PSA","2017-03-24",226.100006,227.179993,222.820007,222.910004,635600,222.910004,-3.19000200000002,-0.0141088098865421,0.0195594003039899,0,0,0,1,3,2,12
"PSA","2017-03-27",221.690002,224.899994,220.5,220.910004,576200,220.910004,-0.779998000000006,-0.00351841757843462,0.0199175859867351,0,1,0,0,2,2,4
"PSX","2017-03-20",79.879997,79.989998,79.099998,79.410004,2285400,79.410004,-0.469993000000002,-0.00588373832813241,0.0112076559018937,0,2,15,3,4,1,24
"PSX","2017-03-21",79.489998,79.779999,78.260002,78.599998,4631300,78.599998,-0.890000000000001,-0.0111963771844604,0.0193383847159895,0,7,2,-1,4,5,18
"PSX","2017-03-22",78.300003,78.940002,77.839996,78.830002,3026800,78.830002,0.529998999999989,0.0067688247725864,0.013954154155673,1,2,4,0,1,1,15
"PSX","2017-03-23",78.57,79.190002,78.43,78.480003,2211800,78.480003,-0.0899969999999968,-0.00114543718976705,0.00968402103654354,0,1,0,2,3,1,10
"PSX","2017-03-24",78.419998,78.669998,77.120003,77.269997,2359700,77.269997,-1.150001,-0.0146646394966754,0.0200594675835177,0,1,0,2,3,1,4
"PSX","2017-03-27",76.970001,77.790001,76.660004,77.25,2089300,77.25,0.279999000000004,0.00363776791428135,0.0146277928802589,1,1,8,0,2,2,10
"PVH","2017-03-20",94.449997,94.949997,92.870003,93.580002,919200,93.580002,-0.869995000000003,-0.00921117022375345,0.0222269069838233,0,14,45,-6,2,8,51
"PVH","2017-03-21",93.57,93.93,91.339996,92.68,1367400,92.68,-0.889999999999986,-0.0095115955968792,0.0279456624946052,0,5,3,7,7,0,43
"PVH","2017-03-22",92.389999,92.599998,89.519997,90.849998,1971400,90.849998,-1.540001,-0.0166684816177994,0.0339020480770951,0,71,79,8,29,21,155
"PVH","2017-03-23",99.400002,100,97.449997,98.550003,4903300,98.550003,-0.849998999999997,-0.00855129761466199,0.0258752199124743,0,121,100,49,88,39,288
"PVH","2017-03-24",98.550003,102.110001,98.550003,100.940002,2503300,100.940002,2.389999,0.0242516380237959,0.0352684558100167,1,18,32,11,26,15,99
"PVH","2017-03-27",100.339996,102.510002,100.150002,101.5,1705900,101.5,1.160004,0.0115607339669418,0.0232512315270936,1,11,14,10,12,2,41
"PWR","2017-03-20",37.16,37.279999,36.790001,37.099998,663200,37.099998,-0.0600019999999972,-0.00161469321851446,0.0132074939734498,0,0,0,0,0,0,1
"PWR","2017-03-21",37.259998,37.259998,35.669998,35.91,2313000,35.91,-1.34999800000001,-0.0362318323259171,0.0442773600668339,0,0,0,0,0,0,4
"PWR","2017-03-22",35.900002,36.580002,35.689999,36.310001,1831800,36.310001,0.409998999999999,0.011420584321973,0.0245112358988919,1,0,0,-1,0,1,6
"PWR","2017-03-23",36.34,36.84,36.209999,36.43,1712400,36.43,0.0899999999999963,0.00247660979636754,0.0172934669228658,1,1,0,1,1,0,3
"PWR","2017-03-24",36.630001,36.810001,35.950001,36.130001,1237300,36.130001,-0.5,-0.0136500132773679,0.0238029331911726,0,3,1,2,2,0,7
"PWR","2017-03-27",35.580002,36.110001,35.07,35.98,1106000,35.98,0.399997999999997,0.0112422140954347,0.0289049749861033,1,1,1,2,2,0,4
"PX","2017-03-20",118.419998,118.709999,117.980003,118.239998,616700,118.239998,-0.180000000000007,-0.00152001353690284,0.00617384990145213,0,0,0,1,1,0,2
"PX","2017-03-21",118.279999,118.639999,116.599998,116.949997,1038400,116.949997,-1.33000200000001,-0.0112445215695344,0.0174433608578887,0,0,0,1,2,1,4
"PX","2017-03-22",116.75,117.480003,116.279999,117.07,1102000,117.07,0.319999999999993,0.00274089935760165,0.0102503117792773,1,1,5,-2,1,3,9
"PX","2017-03-23",116.949997,118.150002,116.470001,117.639999,777400,117.639999,0.690002000000007,0.0058999744993581,0.0142808654733158,1,1,3,-3,1,4,8
"PX","2017-03-24",117.540001,118.120003,116.150002,116.410004,842200,116.410004,-1.129997,-0.00961372290612796,0.016922952773028,0,0,0,0,0,0,3
"PX","2017-03-27",115.800003,118.220001,115.669998,117.889999,1309200,117.889999,2.089996,0.0180483242301816,0.0216303589925384,1,0,0,0,0,0,1
"PXD","2017-03-20",183.149994,184.630005,181.610001,183.990005,1426700,183.990005,0.840011000000004,0.00458646479671741,0.0164139568342313,1,2,4,-4,4,8,10
"PXD","2017-03-21",185.330002,186.389999,181.710007,182.300003,1573500,182.300003,-3.029999,-0.0163492093417233,0.0256719249752289,0,16,20,9,9,0,25
"PXD","2017-03-22",181.820007,183.669998,180.339996,182.330002,1192400,182.330002,0.509995000000004,0.00280494434256624,0.0182635987685668,1,3,10,9,10,1,28
"PXD","2017-03-23",182.089996,184.089996,181.139999,181.550003,1016200,181.550003,-0.53999300000001,-0.00296552810073108,0.0162489504337823,0,2,1,5,6,1,13
"PXD","2017-03-24",182.149994,182.339996,180.339996,180.910004,1017500,180.910004,-1.23999000000001,-0.00680752149791455,0.0110552205836002,0,0,0,1,2,1,10
"PXD","2017-03-27",178.470001,181.059998,178.039993,180.399994,1296500,180.399994,1.929993,0.0108141031500302,0.0167406047696432,1,7,8,0,6,6,21
"PYPL","2017-03-20",43.099998,43.32,42.810001,43.16,6517000,43.16,0.0600019999999972,0.00139215783722304,0.0118164735866543,1,70,48,1,9,8,45
"PYPL","2017-03-21",43.330002,43.400002,42.459999,42.639999,7758400,42.639999,-0.690002999999997,-0.0159243703704421,0.022045099016067,0,28,50,7,20,13,53
"PYPL","2017-03-22",42.595001,43.240002,42.450001,43.189999,6492100,43.189999,0.594997999999997,0.0139687283960857,0.0182912947045911,1,3,13,0,3,3,20
"PYPL","2017-03-23",43.130001,43.610001,43,43.139999,7160800,43.139999,0.00999800000000306,0.000231810799169772,0.014140032780251,1,4,19,9,16,7,37
"PYPL","2017-03-24",43.48,43.494999,42.935001,43.130001,5706900,43.130001,-0.349998999999997,-0.00804965501379938,0.0129839551823799,0,14,22,18,22,4,38
"PYPL","2017-03-27",42.689999,43.200001,42.580002,43.080002,3841600,43.080002,0.390003,0.00913569944098617,0.0143918052742894,1,2,9,6,10,4,27
"QCOM","2017-03-20",57.790001,58.07,57.59,57.810001,7286800,57.810001,0.0200000000000031,0.000346080630799836,0.00830306161039501,1,35,38,7,14,7,63
"QCOM","2017-03-21",57.93,58.099998,56.740002,56.799999,9972400,56.799999,-1.130001,-0.0195063179699638,0.0239435919708379,0,18,30,8,16,8,61
"QCOM","2017-03-22",56.73,57.130001,56.099998,57.040001,9109800,57.040001,0.310001,0.0054644985016746,0.0180575557844047,1,12,19,8,14,6,44
"QCOM","2017-03-23",57.16,57.27,56.59,56.810001,7711300,56.810001,-0.349998999999997,-0.00612314555633305,0.0119697234295067,0,24,5,8,20,12,47
"QCOM","2017-03-24",57.470001,57.470001,56.639999,56.919998,5575900,56.919998,-0.550003000000004,-0.00957026257925424,0.0145819049396312,0,6,3,0,6,6,21
"QCOM","2017-03-27",56.720001,56.939999,56.48,56.66,4691600,56.66,-0.0600010000000069,-0.00105784553847252,0.00811858453935763,0,27,30,6,9,3,41
"QRVO","2017-03-20",67.199997,67.989998,66.5,67.580002,1026700,67.580002,0.380004999999997,0.00565483656197183,0.0220479129314024,1,24,14,0,1,1,8
"QRVO","2017-03-21",67.800003,67.848999,65.339996,65.529999,1981500,65.529999,-2.270004,-0.0334808834742972,0.0382878534760852,0,1,4,4,4,0,5
"QRVO","2017-03-22",65.449997,66.889999,64.790001,66.529999,1377500,66.529999,1.08000200000001,0.0165011772269448,0.0315646780635003,1,0,0,0,0,0,4
"QRVO","2017-03-23",66.449997,67.400002,66.190002,66.830002,925100,66.830002,0.380004999999997,0.00571866090528186,0.0181056406372694,1,1,0,2,2,0,4
"QRVO","2017-03-24",67.330002,68.129997,67.230003,67.639999,892600,67.639999,0.30999700000001,0.00460414363273017,0.0133056477425437,1,1,0,1,1,0,5
"QRVO","2017-03-27",66.959999,68.419998,66.169998,68.370003,1069800,68.370003,1.410004,0.0210574077218848,0.0329091692448807,1,4,4,0,1,1,8
"R","2017-03-20",75.290001,75.290001,73.919998,74.150002,541200,74.150002,-1.139999,-0.015141439565129,0.0184761019965987,0,0,0,-2,1,3,6
"R","2017-03-21",74.519997,74.519997,71.620003,72.660004,654200,72.660004,-1.859993,-0.0249596494213493,0.039911833751069,0,0,0,0,0,0,2
"R","2017-03-22",72.690002,73.550003,72.260002,72.989998,557400,72.989998,0.299995999999993,0.00412706000475819,0.0176736681099786,1,1,0,3,4,1,3
"R","2017-03-23",73.010002,73.699997,72.660004,72.839996,484600,72.839996,-0.170006000000001,-0.00232853027452322,0.0142777739855998,0,2,0,2,2,0,3
"R","2017-03-24",72.839996,73.339996,71.830002,72.389999,419000,72.389999,-0.449996999999996,-0.00617788337055917,0.020859152104699,0,2,0,1,2,1,4
"R","2017-03-27",71.089996,72.970001,70.889999,72.910004,623200,72.910004,1.820008,0.0256014643748187,0.0285283484554464,1,0,0,-1,1,2,11
"RAI","2017-03-20",61.82,62.110001,61.810001,62.009998,4721000,62.009998,0.189998000000003,0.00307340666450991,0.00483792952226828,1,0,17,0,1,1,9
"RAI","2017-03-21",62.099998,62.279999,61.959999,62,7304500,62,-0.0999979999999994,-0.00161027380387354,0.00516129032258054,0,8,7,3,5,2,18
"RAI","2017-03-22",62.130001,62.200001,61.889999,62.029999,6342600,62.029999,-0.100002000000003,-0.00160956057283829,0.00499761413828166,0,2,2,-3,7,10,14
"RAI","2017-03-23",61.91,62.439999,61.860001,62.279999,4044300,62.279999,0.369999,0.00597640122758843,0.00931274902557406,1,9,20,5,6,1,12
"RAI","2017-03-24",62.290001,62.849998,62.18,62.639999,3830500,62.639999,0.349998000000006,0.00561884723681424,0.0106960091107281,1,4,3,3,9,6,15
"RAI","2017-03-27",62.849998,62.950001,62.68,62.75,4462000,62.75,-0.0999979999999994,-0.00159105812541155,0.0043028047808765,0,4,4,3,7,4,16
"RCL","2017-03-20",97.900002,98.019997,97.059998,97.910004,780600,97.910004,0.0100020000000001,0.000102165472887325,0.00980491227433726,1,8,2,2,2,0,10
"RCL","2017-03-21",98.559998,99,96.629997,97.050003,1073000,97.050003,-1.50999499999999,-0.0153205664634854,0.0244204320117331,0,2,2,3,5,2,11
"RCL","2017-03-22",96.720001,99.07,95.559998,98.75,1451100,98.75,2.029999,0.0209884096258436,0.0355443240506329,1,11,5,6,9,3,20
"RCL","2017-03-23",99.050003,100.480003,99.050003,99.349998,1636300,99.349998,0.299994999999996,0.00302872277550558,0.0143935584175854,1,12,2,6,8,2,25
"RCL","2017-03-24",99.419998,99.790001,98.18,98.57,909000,98.57,-0.849998000000014,-0.00854956766343944,0.0163335801968144,0,6,0,-1,1,2,12
"RCL","2017-03-27",98.110001,99.57,97.330002,99.279999,1085400,99.279999,1.16999800000001,0.0119253693616822,0.0225624297196055,1,0,1,1,2,1,13
"REG","2017-03-20",66.900002,67.440002,66.620003,66.769997,1022000,66.769997,-0.130004999999997,-0.00194327348450598,0.0122809500800189,0,0,0,0,0,0,5
"REG","2017-03-21",66.900002,67.290001,66.470001,66.699997,1657400,66.699997,-0.200005000000004,-0.00298961127086371,0.0122938536264103,0,1,4,0,0,0,6
"REG","2017-03-22",66.779999,66.82,65.620003,66.330002,1116300,66.330002,-0.44999700000001,-0.00673849965166981,0.0180913156010458,0,0,0,-1,0,1,4
"REG","2017-03-23",66.239998,67.669998,66.190002,67.269997,1143100,67.269997,1.029999,0.0155495022810841,0.0220008334473391,1,0,0,0,0,0,3
"REG","2017-03-24",67.25,67.660004,66.989998,67.110001,810300,67.110001,-0.139999000000003,-0.00208176951672867,0.00998369825683658,0,0,0,0,0,0,2
"REG","2017-03-27",67.209999,67.779999,66.150002,66.449997,978700,66.449997,-0.760002,-0.0113078710207986,0.0245296775558922,0,1,2,0,0,0,11
"REGN","2017-03-20",380.829987,385.709991,377.720001,382.019989,566600,382.019989,1.19000199999999,0.00312475918552074,0.0209151097588246,1,60,110,12,25,13,64
"REGN","2017-03-21",382.890015,383.089996,370.23999,370.980011,1219900,370.980011,-11.910004,-0.0311055486782543,0.0346380010215699,0,16,28,-3,8,11,44
"REGN","2017-03-22",373.119995,374.73999,366.130005,369.140015,676100,369.140015,-3.97998000000001,-0.0106667561463706,0.0233244423528563,0,35,65,-10,14,24,60
"REGN","2017-03-23",369.190002,370.730011,364.440002,365.019989,675900,365.019989,-4.17001299999998,-0.0112950323069691,0.0172319576723235,0,30,50,-1,13,14,67
"REGN","2017-03-24",367.920013,374.850006,366.720001,373,878300,373,5.07998700000002,0.0138073136021552,0.0217962600536193,1,15,50,-12,16,28,62
"REGN","2017-03-27",371.690002,384.959991,371.040009,383.679993,1385900,383.679993,11.989991,0.0322580401288277,0.0362801872757541,1,92,102,16,25,9,90
"RF","2017-03-20",14.98,15.09,14.84,14.88,15363100,14.88,-0.0999999999999996,-0.00667556742323095,0.0168010752688172,0,0,0,2,5,3,8
"RF","2017-03-21",14.97,15.02,14,14.1,27069600,14.1,-0.870000000000001,-0.0581162324649299,0.0723404255319149,0,3,0,-1,1,2,7
"RF","2017-03-22",14.01,14.31,13.73,14.18,23666300,14.18,0.17,0.0121341898643826,0.0409026798307475,1,0,0,-2,0,2,13
"RF","2017-03-23",14.12,14.54,14.06,14.23,17970600,14.23,0.110000000000001,0.00779036827195476,0.0337315530569219,1,1,0,1,2,1,11
"RF","2017-03-24",14.32,14.38,14.01,14.23,14827500,14.23,-0.0899999999999999,-0.00628491620111731,0.0260014054813774,0,0,0,0,2,2,6
"RF","2017-03-27",13.85,14.14,13.61,14.08,18571800,14.08,0.23,0.0166064981949459,0.0376420454545455,1,0,1,0,5,5,6
"RHI","2017-03-20",49.52,49.720001,48.849998,49.07,868700,49.07,-0.450000000000003,-0.0090872374798062,0.0177298349296924,0,1,2,1,1,0,3
"RHI","2017-03-21",49.41,49.529999,48.599998,48.73,1388200,48.73,-0.68,-0.0137623962760575,0.0190847732403037,0,1,0,3,3,0,9
"RHI","2017-03-22",48.560001,49.029999,48.23,48.580002,1135800,48.580002,0.0200010000000006,0.000411882199096343,0.0164676609111708,1,0,0,0,1,1,4
"RHI","2017-03-23",48.57,49.07,48.549999,48.709999,967100,48.709999,0.139999000000003,0.00288241712991565,0.0106754467393851,1,4,4,-1,1,2,8
"RHI","2017-03-24",48.779999,49.049999,48.060001,48.189999,831800,48.189999,-0.589999999999996,-0.0120951211991619,0.0205436401855912,0,0,0,1,1,0,7
"RHI","2017-03-27",47.060001,47.549999,46.830002,47.150002,1439200,47.150002,0.0900010000000009,0.00191247339752502,0.0152703492992429,1,0,0,1,2,1,5
"RHT","2017-03-20",83.75,84.769997,83.639999,84.510002,1249300,84.510002,0.760002,0.00907465074626866,0.0133711746924346,1,2,0,-2,3,5,18
"RHT","2017-03-21",83.959999,84.720001,81.230003,81.309998,2674800,81.309998,-2.650001,-0.0315626611667778,0.0429221262556174,0,2,4,-5,1,6,27
"RHT","2017-03-22",81.580002,82.699997,81.059998,82.550003,2022300,82.550003,0.970001000000011,0.0118901811255167,0.0198667345899431,1,6,16,-4,6,10,35
"RHT","2017-03-23",82.510002,83.330002,82.190002,82.760002,1472500,82.760002,0.25,0.00302993569191769,0.0137747700876081,1,1,18,4,7,3,31
"RHT","2017-03-24",83.010002,83.57,82.620003,82.959999,2280200,82.959999,-0.0500030000000038,-0.000602373193534001,0.011451265808236,0,24,22,-2,5,7,49
"RHT","2017-03-27",82.900002,83.099998,81.919998,82.199997,5350400,82.199997,-0.700005000000004,-0.00844396843319744,0.0143552316674658,0,86,185,33,76,43,270
"RIG","2017-03-20",12.27,12.3,11.81,12.22,20854700,12.22,-0.0499999999999989,-0.00407497962510179,0.0400981996726678,0,35,40,-3,12,15,92
"RIG","2017-03-21",12.29,12.39,11.99,12.21,12410400,12.21,-0.0799999999999983,-0.00650935720097627,0.0327600327600328,0,19,13,1,8,7,42
"RIG","2017-03-22",12.1,12.39,12.02,12.28,10062300,12.28,0.18,0.0148760330578512,0.0301302931596092,1,3,20,2,8,6,30
"RIG","2017-03-23",12.24,12.4,12.11,12.27,8295600,12.27,0.0299999999999994,0.00245098039215681,0.0236348818255909,1,11,11,3,11,8,44
"RIG","2017-03-24",12.33,12.47,12.17,12.26,8210600,12.26,-0.0700000000000003,-0.00567721005677212,0.0244698205546493,0,8,14,3,11,8,32
"RIG","2017-03-27",12.08,12.09,11.89,12.05,11212500,12.05,-0.0299999999999994,-0.00248344370860922,0.0165975103734439,0,22,29,-1,6,7,30
"RL","2017-03-20",80.709999,80.709999,79.209999,79.459999,1016300,79.459999,-1.25,-0.0154875482032902,0.0188774228401387,0,1,0,4,4,0,9
"RL","2017-03-21",79.760002,79.870003,77.470001,78.230003,1425500,78.230003,-1.529999,-0.0191825346243096,0.030678792125318,0,11,22,1,9,8,29
"RL","2017-03-22",77.919998,78.379997,77.389999,78.209999,907200,78.209999,0.29000099999999,0.00372177884296133,0.0126582024377727,1,1,15,6,8,2,30
"RL","2017-03-23",79.57,79.959999,78.720001,79.220001,1027100,79.220001,-0.349998999999997,-0.00439863013698626,0.0156525875327873,0,5,2,1,4,3,8
"RL","2017-03-24",79.169998,80.18,78.919998,79.739998,1066500,79.739998,0.569999999999993,0.00719969703674861,0.0158013798796433,1,5,0,2,5,3,22
"RL","2017-03-27",78.93,80.519997,78.790001,80.419998,877800,80.419998,1.489998,0.0188774610414291,0.0215120124723206,1,4,0,3,4,1,11
